dis,sign,add,totalm2,zone,tradeymd,tradef,totalf,state,mainuse,mater,comy,totalbm2,room,hall,health,sep,org,tp,unitp,parkcat,parkm2,parkp,mainbm2,auxbm2,balm2,ele,建物,房地(土地+建物),房地(土地+建物)+車位,住,其他都市土地使用分區,商,住商用,住家用,其他主要用途,商業用,工業用,辦公用,磚造,鋼筋混凝土造,鋼骨造,其他車位類別,坡道平面,機械車位,無車位,tradeyr,buildyr,age,住宅大樓(11層含以上有電梯),公寓(5樓含以下無電梯),華廈(10層含以下有電梯),透天厝,year_average_cpi,year_increase_cpi,med,lat,lng,park_d,park_q,mu_d,mu_q,lib_d,lib_q,mrt_d,mrt_q,edu_d,edu_q,fire_d,fire_q,dead_d,dead_q,pol_d,pol_q,post_d,post_q,hosp_d,hosp_q,fin_d,fin_q
南港區,房地(土地+建物),臺北市南港區研究院路二段１８２巷５７弄１３號三樓,48.0,住,1110713,3,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670608,98.19,3,2,2,1,1,12500000,127304,無車位,0.0,0,85.75,0.0,12.44,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,67,44,0,1,0,0,107.12,0.0,517000,25.0371176,121.614393,1,10,1,0,1,2,1,0,1,2,1,2,1,0,1,1,1,1,1,24,1,0
大安區,房地(土地+建物),臺北市大安區羅斯福路二段８５號四樓之６,6.04,商,1110725,4,15,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1101028,67.52,2,2,1,1,1,28500000,422097,無車位,0.0,0,39.37,2.07,2.95,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,111,110,1,1,0,0,0,107.12,0.0,704000,25.0257376,121.5237309,1,14,1,0,1,2,1,17,1,7,1,1,1,0,1,2,1,5,1,217,1,47
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段１１８號六樓之１,16.02,其他都市土地使用分區,1110731,6,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970915,207.66000000000005,4,2,2,1,1,82500000,465958,其他車位類別,39.19,4000000,115.3,1.58,8.91,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,111,97,14,1,0,0,0,107.12,0.0,704000,25.033761,121.528017,1,14,1,1,1,2,1,25,1,8,1,1,1,0,1,4,1,8,1,172,1,59
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街２３巷２４弄６號五樓,39.77,住,1110715,5,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750116,236.3,4,2,2,1,0,17600000,74482,坡道平面,0.0,0,188.28,0.0,22.29,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,75,36,0,0,1,0,107.12,0.0,704000,25.0304291,121.5450479,1,27,1,1,1,3,1,15,1,14,1,3,1,0,1,3,1,4,1,289,1,87
中正區,房地(土地+建物),臺北市中正區泉州街１８巷２號四樓,16.33,住,1110716,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671215,68.47,4,2,3,1,0,11450000,167227,無車位,0.0,0,58.11,0.0,10.36,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,67,44,0,1,0,0,107.12,0.0,659000,25.0269169,121.5139523,1,6,1,6,1,2,1,17,1,8,1,2,1,0,1,6,1,5,1,143,1,27
信義區,房地(土地+建物),臺北市信義區光復南路５６７號九樓之１２,8.18,商,1110721,9,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,970822,86.82000000000001,2,1,1,1,1,28130000,324004,無車位,0.0,0,51.9,0.0,3.87,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,111,97,14,1,0,0,0,107.12,0.0,550000,25.0307353,121.5576103,1,24,1,0,1,2,1,12,1,7,1,4,1,0,1,3,1,6,1,241,1,113
士林區,房地(土地+建物),臺北市士林區天母東路８巷８８號四樓,30.03,住,1110704,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700910,101.77,3,2,2,1,0,18500000,181782,無車位,0.0,0,91.22,0.0,10.55,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,70,41,0,1,0,0,107.12,0.0,527000,25.1146268,121.5302915,1,26,1,0,1,1,1,0,1,13,1,1,1,0,1,0,1,4,1,157,1,22
內湖區,房地(土地+建物),臺北市內湖區內湖路一段２１７巷８號七樓,35.35,住,1110717,7,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721117,109.28,5,0,4,1,1,18800000,172035,無車位,0.0,0,71.73,0.0,9.36,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,0,1,0,107.12,0.0,593000,25.083672,121.563916,1,32,1,0,1,1,1,5,1,6,1,1,1,0,1,1,1,3,1,48,1,34
萬華區,房地(土地+建物)+車位,臺北市萬華區貴陽街二段５３號十一樓,15.14,商,1110709,11,19,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1061127,208.71,0,0,0,0,1,46080000,220785,坡道平面,27.86,0,121.29,5.18,4.52,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,111,106,5,1,0,0,0,107.12,0.0,446000,25.0397037,121.5048815,1,15,1,0,1,4,1,13,1,10,1,2,1,0,1,10,1,10,1,134,1,59
內湖區,房地(土地+建物),臺北市內湖區康寧路三段１８９巷４７號五樓,40.27,住,1110731,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751209,112.88,3,2,2,1,0,18600000,164777,無車位,0.0,0,92.97,0.18,9.74,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,75,36,0,1,0,0,107.12,0.0,593000,25.070993,121.6130233,1,19,1,0,1,1,1,5,1,6,1,1,1,0,1,2,1,2,1,87,1,13
中正區,房地(土地+建物),臺北市中正區廈門街７４巷２號二樓,26.25,商,1110729,2,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670109,79.82,2,2,1,1,0,16980000,212729,無車位,0.0,0,79.82,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,67,44,0,1,0,0,107.12,0.0,659000,25.0247516,121.517315,1,4,1,5,1,2,1,13,1,7,1,2,1,0,1,5,1,6,1,162,1,37
士林區,房地(土地+建物)+車位,臺北市士林區故宮路１９號五樓,74.62,住,1110727,5,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890321,141.56,3,2,2,1,1,25000000,176604,坡道平面,0.0,0,77.87,0.0,10.86,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,89,22,0,0,1,0,107.12,0.0,527000,25.0971981,121.5471108,1,11,1,2,1,0,1,0,1,2,1,1,1,0,1,0,1,2,1,0,1,0
士林區,房地(土地+建物),臺北市士林區中山北路七段５１巷１１號七樓,21.15,住,1110719,7,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730730,125.11,4,3,2,1,1,30500000,243785,無車位,0.0,0,87.69,17.31,1.96,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,73,38,0,0,1,0,107.12,0.0,527000,25.1204684,121.5300623,1,27,1,0,1,1,1,0,1,6,1,1,1,0,1,1,1,1,1,116,1,16
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路四段７７巷１７號五樓之６,41.25,其他都市土地使用分區,1110728,5,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051209,194.49,4,2,2,1,1,27750000,142681,其他車位類別,3.36,0,111.4,0.0,8.06,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,111,105,6,0,0,1,0,107.12,0.0,704000,25.0422026,121.5472639,1,22,1,0,1,2,1,16,1,8,1,2,1,0,1,2,1,5,1,320,1,109
南港區,房地(土地+建物)+車位,臺北市南港區南港路二段３８巷２４號十一樓,37.41,住,1110718,11,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980326,233.43,4,2,2,1,1,57500000,295556,坡道平面,47.34,2500000,119.45,2.6,10.36,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,98,13,1,0,0,0,107.12,0.0,517000,25.0542817,121.6053905,1,12,1,0,1,1,1,2,1,5,1,0,1,0,1,0,1,3,1,28,1,24
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街２０８巷３９號七樓之１,8.54,住,1110724,7,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,54.77,1,2,1,1,1,17750000,350736,機械車位,11.29,2500000,21.39,2.75,2.84,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,111,104,7,0,0,1,0,107.12,0.0,704000,25.0297199,121.5407257,1,24,1,1,1,3,1,13,1,15,1,2,1,0,1,1,1,3,1,239,1,69
中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段１９４巷３號四樓之１,31.01,住,1110725,4,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,159.67000000000002,2,1,2,1,1,48970000,368626,坡道平面,36.32,3500000,64.91,9.94,5.65,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,111,0,0,0,1,0,107.12,0.0,567000,25.051546,121.5427547,1,25,1,0,1,2,1,18,1,9,1,4,1,0,1,4,1,6,1,225,1,151
中山區,房地(土地+建物),臺北市中山區林森北路１１９巷２９號五樓之３,7.42,商,1110706,5,6,華廈(10層含以下有電梯),其他主要用途,鋼筋混凝土造,881125,29.36,1,1,1,1,1,5600000,190736,無車位,0.0,0,17.79,0.0,1.85,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,111,88,23,0,0,1,0,107.12,0.0,567000,25.0505636,121.5263006,1,22,1,1,1,1,1,26,1,6,1,4,1,0,1,6,1,9,1,193,1,120
文山區,房地(土地+建物)+車位,臺北市文山區景興路１０巷２號十三樓之３,17.89,商,1110713,13,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980109,163.9,3,2,2,1,1,28160000,191650,坡道平面,30.01,2500000,81.45,5.73,8.55,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,111,98,13,1,0,0,0,107.12,0.0,579000,24.9983118,121.5440822,1,22,1,0,1,3,1,7,1,11,1,1,1,0,1,4,1,3,1,126,1,18
信義區,房地(土地+建物),臺北市信義區嘉興街２８０號,5.91,住,1110617,1,4,公寓(5樓含以下無電梯),其他主要用途,鋼筋混凝土造,651022,19.08,3,1,1,1,0,6250000,327568,無車位,0.0,0,17.41,1.67,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,111,65,46,0,1,0,0,107.12,0.0,550000,25.0240346,121.5552316,1,21,1,0,1,2,1,2,1,9,1,0,1,0,1,3,1,2,1,209,1,54
中正區,房地(土地+建物)+車位,臺北市中正區和平西路二段１２８號十一樓,40.7,住,1110626,11,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970205,238.72000000000003,4,2,3,1,1,67500000,282758,坡道平面,25.26,0,132.81,8.45,13.23,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,97,14,1,0,0,0,107.12,0.0,659000,25.0318897,121.5066045,1,11,1,6,1,5,1,8,1,14,1,2,1,0,1,6,1,9,1,167,1,24
大安區,房地(土地+建物),臺北市大安區敦化南路二段３７巷２５號四樓,49.88,住,1110619,4,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830101,132.69,4,2,3,1,0,30800000,232120,無車位,0.0,0,132.69,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,83,28,0,1,0,0,107.12,0.0,704000,25.0323252,121.5504026,1,25,1,0,1,2,1,17,1,14,1,1,1,0,1,4,1,5,1,352,1,126
大安區,房地(土地+建物),臺北市大安區忠孝東路四段１７０巷１８弄３號,28.56,住,1110617,1,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,690111,137.16,3,2,2,1,1,90000000,656168,無車位,0.0,0,118.47,4.49,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,111,69,42,0,0,1,0,107.12,0.0,704000,25.0400345,121.5505193,1,22,1,1,1,2,1,26,1,7,1,1,1,0,1,2,1,4,1,357,1,114
松山區,房地(土地+建物),臺北市松山區八德路三段２７號八樓,15.04,商,1110611,8,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741111,164.72,0,1,1,1,1,38300000,232516,無車位,0.0,0,129.74,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,1,0,0,0,107.12,0.0,639000,25.0483004,121.5525986,1,16,1,1,1,4,1,22,1,7,1,2,1,0,1,3,1,5,1,264,1,103
松山區,房地(土地+建物),臺北市松山區八德路三段２７號八樓之１,14.97,商,1110611,8,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741111,163.95,0,1,1,1,1,34700000,211650,無車位,0.0,0,129.14,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,1,0,0,0,107.12,0.0,639000,25.0483352,121.5526807,1,17,1,1,1,4,1,22,1,7,1,2,1,0,1,3,1,5,1,259,1,103
中正區,房地(土地+建物),臺北市中正區鎮江街７號七樓之２,25.02,住,1110626,7,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720203,124.95,3,2,2,1,1,31560000,252581,無車位,0.0,0,93.47,0.0,9.38,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,0,1,0,107.12,0.0,659000,25.0435693,121.5212947,1,14,1,7,1,1,1,21,1,8,1,4,1,0,1,7,1,12,1,114,1,89
北投區,房地(土地+建物),臺北市北投區石牌路一段１６６巷１１３號四樓,19.0,住,1110626,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691205,64.87,2,1,1,1,0,10300000,158779,無車位,0.0,0,55.45,0.0,9.42,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,69,42,0,1,0,0,107.12,0.0,526000,25.1120048,121.5155032,1,23,1,0,1,3,1,5,1,11,1,2,1,0,1,2,1,7,1,110,1,13
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段１３６號十四樓之１,16.07,商,1110523,14,14,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,980223,197.21,3,2,2,1,1,42500000,215506,坡道平面,37.66,0,91.91,1.09,23.35,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,111,98,13,1,0,0,0,107.12,0.0,484000,25.0534335,121.5116983,1,20,1,2,1,2,1,14,1,11,1,4,1,0,1,7,1,5,1,149,1,75
士林區,房地(土地+建物),臺北市士林區美崙街１９號,26.98,住,1110517,100,0,透天厝,住家用,磚造,480704,33.82,2,2,1,1,0,8740000,258427,無車位,0.0,0,33.82,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,111,48,63,0,0,0,1,107.12,0.0,527000,25.0971371,121.523329,1,25,1,3,1,2,1,4,1,8,1,2,1,0,1,2,1,4,1,121,1,34
士林區,房地(土地+建物),臺北市士林區美崙街１９號,17.04,住,1110517,100,0,透天厝,住家用,磚造,480704,21.36,2,2,1,1,0,5520000,258427,無車位,0.0,0,21.36,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,111,48,63,0,0,0,1,107.12,0.0,527000,25.0971371,121.523329,1,25,1,3,1,2,1,4,1,8,1,2,1,0,1,2,1,4,1,121,1,34
士林區,房地(土地+建物),臺北市士林區美崙街１９號,26.98,住,1110517,100,0,透天厝,住家用,磚造,480704,33.82,2,2,1,1,0,8740000,258427,無車位,0.0,0,33.82,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,111,48,63,0,0,0,1,107.12,0.0,527000,25.0971371,121.523329,1,25,1,3,1,2,1,4,1,8,1,2,1,0,1,2,1,4,1,121,1,34
大安區,房地(土地+建物)+車位,臺北市大安區光復南路２９０巷２８號十三樓,32.99,住,1110508,13,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010613,242.26,4,2,2,1,1,82500000,340543,坡道平面,19.58,0,122.28,0.0,13.7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,101,10,1,0,0,0,107.12,0.0,704000,25.0394472,121.5564859,1,17,1,1,1,1,1,24,1,6,1,1,1,0,1,1,1,6,1,273,1,111
松山區,房地(土地+建物),臺北市松山區三民路１１３巷１９號三樓,36.5,其他都市土地使用分區,1110516,3,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620524,99.6,3,2,2,1,0,26000000,261044,無車位,0.0,0,99.6,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,62,49,0,1,0,0,107.12,0.0,639000,25.0578394,121.5624261,1,27,1,0,1,1,1,4,1,10,1,0,1,0,1,2,1,3,1,179,1,35
大同區,房地(土地+建物)+車位,臺北市大同區華亭街１號九樓之５,18.63,商,1110527,9,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100611,267.59000000000003,4,2,3,1,0,47880000,178930,坡道平面,75.64,0,110.4,7.48,11.66,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,111,110,1,1,0,0,0,107.12,0.0,484000,25.0522164,121.5133706,1,21,1,3,1,3,1,19,1,9,1,4,1,0,1,14,1,8,1,184,1,114
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段２６５巷１４號四樓,33.48,住,1110522,4,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830505,151.85,2,2,2,1,1,26000000,171222,坡道平面,0.0,0,80.29,0.9,10.13,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,83,28,0,0,1,0,107.12,0.0,593000,25.066336,121.611875,1,18,1,0,1,1,1,7,1,6,1,1,1,0,1,3,1,2,1,76,1,23
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段１５４號九樓,16.37,商,1110423,9,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951016,150.05,3,2,2,1,1,27500000,227957,坡道平面,40.38,2500000,73.88,0.0,6.94,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,111,95,16,1,0,0,0,107.12,0.0,484000,25.0681097,121.5181666,1,24,1,1,1,2,1,17,1,15,1,3,1,0,1,4,1,5,1,126,1,41
大安區,房地(土地+建物),臺北市大安區新生南路一段９７巷３６之６號,72.8,住,1110419,4,4,公寓(5樓含以下無電梯),住家用,磚造,580530,168.98,5,2,2,1,1,35616200,210772,無車位,0.0,0,168.98,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,111,58,53,0,1,0,0,107.12,0.0,704000,25.0411212,121.5358113,1,20,1,1,1,1,1,19,1,11,1,1,1,0,1,5,1,6,1,175,1,68
萬華區,房地(土地+建物),臺北市萬華區長泰街７７號二樓,31.0,住,1110402,2,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650408,105.34,3,2,1,1,0,12880000,122271,無車位,0.0,0,92.32,0.0,13.02,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,65,46,0,1,0,0,107.12,0.0,446000,25.0226369,121.4996841,1,8,1,0,1,4,1,0,1,10,1,2,1,0,1,4,1,4,1,168,1,13
文山區,房地(土地+建物),臺北市文山區汀州路四段１８５號七樓,18.39,住,1110427,7,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000113,122.21,3,2,2,1,1,31880000,260862,無車位,0.0,0,69.59,6.59,11.4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,100,11,1,0,0,0,107.12,0.0,579000,25.0042511,121.5357251,1,15,1,1,1,1,1,4,1,4,1,1,1,0,1,2,1,3,1,33,1,4
萬華區,房地(土地+建物)+車位,臺北市萬華區長沙街二段６１號九樓,11.95,商,1110314,9,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,137.26999999999998,4,1,2,1,1,23300000,179513,機械車位,15.83,1500000,73.33,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,111,101,10,1,0,0,0,107.12,0.0,446000,25.0406829,121.5054609,1,13,1,3,1,2,1,13,1,10,1,2,1,0,1,8,1,10,1,127,1,69
大安區,房地(土地+建物)+車位,臺北市大安區信義路四段５３巷３０號六樓,18.99,住,1110314,6,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110708,120.96,2,2,1,1,1,46780000,429236,其他車位類別,17.8,2500000,49.48,2.19,9.64,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,111,111,0,0,0,1,0,107.12,0.0,704000,25.0351252,121.5451262,1,25,1,0,1,2,1,27,1,17,1,1,1,0,1,3,1,7,1,312,1,101
松山區,房地(土地+建物)+車位,臺北市松山區松河街１６８號二十二樓之６,18.45,商,1110223,22,24,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1090922,280.76,2,1,2,1,1,48800000,278772,坡道平面,174.58,19200000,66.28,0.0,4.8,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,111,109,2,1,0,0,0,107.12,0.0,639000,25.0509625,121.5765559,1,28,1,0,1,2,1,9,1,5,1,1,1,0,1,3,1,5,1,124,1,25
士林區,房地(土地+建物)+車位,臺北市士林區德行東路３３１巷３０號八樓,28.88,住,1110210,8,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920331,162.2,3,2,2,1,1,15000000,92478,坡道平面,0.0,0,76.09,0.0,7.97,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,92,19,1,0,0,0,107.12,0.0,527000,25.1115412,121.5381261,1,6,1,0,1,0,1,0,1,9,1,1,1,0,1,0,1,2,1,65,1,9
松山區,房地(土地+建物)+車位,臺北市松山區市民大道四段３９之３號十三樓,56.43,住,1110104,13,23,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1090102,404.86,0,0,0,0,1,194460000,576265,坡道平面,81.12,7900000,180.18,6.78,22.24,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,111,109,2,1,0,0,0,107.12,0.0,639000,25.0457511,121.5458466,1,21,1,0,1,2,1,26,1,11,1,2,1,0,1,4,1,5,1,265,1,113
信義區,房地(土地+建物),臺北市信義區仁愛路四段４５２巷１８號四樓之３,19.38,住,1110101,4,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660914,119.56,2,2,2,1,1,35280000,295082,無車位,0.0,0,98.87,1.9,7.17,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,66,45,0,0,1,0,107.12,0.0,550000,25.0367041,121.5590981,1,19,1,1,1,2,1,22,1,8,1,4,1,0,1,3,1,7,1,215,1,141
大安區,房地(土地+建物),臺北市大安區忠孝東路四段５５之４號,13.73,商,1101005,6,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830101,98.55,0,0,0,0,1,30000000,304414,無車位,0.0,0,98.55,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,110,83,27,1,0,0,0,104.32,1.96,704000,25.0417522,121.545636,1,21,1,0,1,2,1,17,1,10,1,2,1,0,1,2,1,5,1,306,1,107
大安區,房地(土地+建物),臺北市大安區信義路四段５３巷２８號六樓,7.62,住,1100607,6,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110708,41.66,1,1,1,1,1,17030000,408785,無車位,0.0,0,21.06,3.7,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,110,111,-1,0,0,1,0,104.32,1.96,704000,25.0351252,121.5451262,1,25,1,0,1,2,1,27,1,17,1,1,1,0,1,3,1,7,1,312,1,101
大安區,房地(土地+建物)+車位,臺北市大安區信義路四段５３巷２８號四樓,7.93,住,1100520,4,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110708,60.57,1,1,1,1,1,17660000,366144,其他車位類別,17.8,2000000,21.06,4.37,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,110,111,-1,0,0,1,0,104.32,1.96,704000,25.0351252,121.5451262,1,25,1,0,1,2,1,27,1,17,1,1,1,0,1,3,1,7,1,312,1,101
大安區,房地(土地+建物)+車位,臺北市大安區杭州南路二段６１巷３６號七樓,43.64,住,1091211,7,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110510,233.43,3,2,2,1,1,66190000,360762,其他車位類別,65.48,5600000,91.32,5.42,9.29,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,109,111,-2,0,0,1,0,102.31,-0.23,704000,25.0299079,121.5243663,1,15,1,2,1,2,1,23,1,8,1,1,1,0,1,3,1,8,1,224,1,67
大同區,房地(土地+建物)+車位,臺北市大同區承德路二段１０９巷２號十一樓,20.08,住,1090817,11,19,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1110718,226.25,3,2,2,1,1,49290000,244920,坡道平面,34.31,2280000,112.11,5.91,10.13,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,109,111,-2,1,0,0,0,102.31,-0.23,484000,25.056654,121.5184,1,23,1,1,1,3,1,24,1,15,1,3,1,0,1,10,1,7,1,232,1,95
大安區,房地(土地+建物),臺北市大安區信義路四段５３巷２８號五樓,7.7,住,1090818,5,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110708,41.97,1,1,1,1,1,15540000,370264,無車位,0.0,0,21.06,3.89,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,109,111,-2,0,0,1,0,102.31,-0.23,704000,25.0351252,121.5451262,1,25,1,0,1,2,1,27,1,17,1,1,1,0,1,3,1,7,1,312,1,101
大同區,房地(土地+建物)+車位,臺北市大同區承德路二段１０９巷２號十五樓之１,10.23,住,1090717,15,19,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1110718,126.73,2,2,1,1,1,30190000,288795,坡道平面,29.81,2200000,55.1,1.83,7.81,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,109,111,-2,1,0,0,0,102.31,-0.23,484000,25.056654,121.5184,1,23,1,1,1,3,1,24,1,15,1,3,1,0,1,10,1,7,1,232,1,95
大安區,房地(土地+建物)+車位,臺北市大安區雲和街１０１號四樓,21.22,住,1081020,4,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110811,158.44,3,2,2,1,1,41900000,332909,坡道平面,40.69,2700000,72.92,0.0,4.91,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,108,111,-3,1,0,0,0,102.55,0.56,704000,25.0233123,121.5320846,1,18,1,5,1,3,1,12,1,9,1,0,1,0,1,2,1,5,1,187,1,33
大安區,房地(土地+建物)+車位,臺北市大安區雲和街１０１號四樓之２,27.95,住,1081016,4,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110811,200.92,4,2,2,1,1,58300000,346377,坡道平面,40.69,2800000,96.03,0.0,11.61,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,108,111,-3,1,0,0,0,102.55,0.56,704000,25.0233123,121.5320846,1,18,1,5,1,3,1,12,1,9,1,0,1,0,1,2,1,5,1,187,1,33
